DATE,watershed,Precip
11/21/2013,W6,0
11/21/2013,W7,0
11/21/2013,W8,0
11/21/2013,W9,0
11/22/2013,W1,3.1
11/22/2013,W2,3.2
11/22/2013,W3,3.2
11/22/2013,W4,3.5
11/22/2013,W5,3.6
11/22/2013,W6,3.6
11/22/2013,W7,2.7
11/22/2013,W8,2.7
11/22/2013,W9,3.2
11/23/2013,W1,3.3
11/23/2013,W2,3.2
11/23/2013,W3,3
11/23/2013,W4,4
11/23/2013,W5,3.5
11/23/2013,W6,3.3
11/23/2013,W7,3.9
11/23/2013,W8,3.6
11/23/2013,W9,3.4
11/24/2013,W1,0.7
11/24/2013,W2,0.8
11/24/2013,W3,0.9
11/24/2013,W4,0.8
11/24/2013,W5,1.3
11/24/2013,W6,2
11/24/2013,W7,2.4
11/24/2013,W8,2
11/24/2013,W9,1.1
11/25/2013,W1,0
11/25/2013,W2,0
11/25/2013,W3,0
11/25/2013,W4,0
11/25/2013,W5,0
11/25/2013,W6,0
11/25/2013,W7,0
11/25/2013,W8,0
11/25/2013,W9,0
11/26/2013,W1,9.7
11/26/2013,W2,9.6
11/26/2013,W3,9.9
11/26/2013,W4,9.8
11/26/2013,W5,9.5
11/26/2013,W6,8.8
11/26/2013,W7,9.6
11/26/2013,W8,9.8
11/26/2013,W9,9.6
11/27/2013,W1,45
11/27/2013,W2,44.1
11/27/2013,W3,44.8
11/27/2013,W4,45.7
11/27/2013,W5,46.5
11/27/2013,W6,47.9
11/27/2013,W7,44.4
11/27/2013,W8,44.5
11/27/2013,W9,46.6
11/28/2013,W1,0.4
11/28/2013,W2,0.4
11/28/2013,W3,0.4
11/28/2013,W4,0.3
11/28/2013,W5,0.8
11/28/2013,W6,1.6
11/28/2013,W7,0.5
11/28/2013,W8,0.5
11/28/2013,W9,0.7
11/29/2013,W1,0
11/29/2013,W2,0
11/29/2013,W3,0
11/29/2013,W4,0
11/29/2013,W5,0
11/29/2013,W6,0
11/29/2013,W7,0
11/29/2013,W8,0
11/29/2013,W9,0
11/30/2013,W1,0
11/30/2013,W2,0
11/30/2013,W3,0
11/30/2013,W4,0
11/30/2013,W5,0
11/30/2013,W6,0
11/30/2013,W7,0
11/30/2013,W8,0
11/30/2013,W9,0
12/1/2013,W1,0
12/1/2013,W2,0
12/1/2013,W3,0
12/1/2013,W4,0
12/1/2013,W5,0
12/1/2013,W6,0
12/1/2013,W7,0
12/1/2013,W8,0
12/1/2013,W9,0
12/2/2013,W1,1.3
12/2/2013,W2,1
12/2/2013,W3,0.6
12/2/2013,W4,1.6
12/2/2013,W5,0.7
12/2/2013,W6,0
12/2/2013,W7,0
12/2/2013,W8,0
12/2/2013,W9,0
12/3/2013,W1,1.3
12/3/2013,W2,1
12/3/2013,W3,0.6
12/3/2013,W4,1.6
12/3/2013,W5,0.7
12/3/2013,W6,0
12/3/2013,W7,0
12/3/2013,W8,0
12/3/2013,W9,0
12/4/2013,W1,1.3
12/4/2013,W2,1
12/4/2013,W3,0.6
12/4/2013,W4,1.6
12/4/2013,W5,0.7
12/4/2013,W6,0
12/4/2013,W7,0
12/4/2013,W8,0
12/4/2013,W9,0
12/5/2013,W1,1.2
12/5/2013,W2,1.1
12/5/2013,W3,1
12/5/2013,W4,1.3
12/5/2013,W5,0.8
12/5/2013,W6,0.3
12/5/2013,W7,1.1
12/5/2013,W8,1.3
12/5/2013,W9,1.7
12/6/2013,W1,6.7
12/6/2013,W2,6.9
12/6/2013,W3,7.4
12/6/2013,W4,6.8
12/6/2013,W5,7.6
12/6/2013,W6,8.8
12/6/2013,W7,7.4
12/6/2013,W8,7.6
12/6/2013,W9,7.9
12/7/2013,W1,1.1
12/7/2013,W2,1.2
12/7/2013,W3,1.2
12/7/2013,W4,1.2
12/7/2013,W5,1.4
12/7/2013,W6,1.8
12/7/2013,W7,0
12/7/2013,W8,0
12/7/2013,W9,0
12/8/2013,W1,0
12/8/2013,W2,0
12/8/2013,W3,0
12/8/2013,W4,0
12/8/2013,W5,0
12/8/2013,W6,0
12/8/2013,W7,0
12/8/2013,W8,0
12/8/2013,W9,0
12/9/2013,W1,4.9
12/9/2013,W2,5.1
12/9/2013,W3,5.6
12/9/2013,W4,4.9
12/9/2013,W5,5.4
12/9/2013,W6,5.8
12/9/2013,W7,11.2
12/9/2013,W8,10.9
12/9/2013,W9,9.7
12/10/2013,W1,2
12/10/2013,W2,2.2
12/10/2013,W3,2.5
12/10/2013,W4,1.9
12/10/2013,W5,2.6
12/10/2013,W6,3.2
12/10/2013,W7,1.4
12/10/2013,W8,1.5
12/10/2013,W9,1.3
12/11/2013,W1,1
12/11/2013,W2,1
12/11/2013,W3,1.1
12/11/2013,W4,1.1
12/11/2013,W5,1.1
12/11/2013,W6,1.2
12/11/2013,W7,1.1
12/11/2013,W8,1.1
12/11/2013,W9,1.2
12/12/2013,W1,0
12/12/2013,W2,0
12/12/2013,W3,0
12/12/2013,W4,0
12/12/2013,W5,0
12/12/2013,W6,0
12/12/2013,W7,0
12/12/2013,W8,0
12/12/2013,W9,0
12/13/2013,W1,1.4
12/13/2013,W2,1.6
12/13/2013,W3,1.9
12/13/2013,W4,1.2
12/13/2013,W5,1.5
12/13/2013,W6,1.5
12/13/2013,W7,1.1
12/13/2013,W8,1.1
12/13/2013,W9,1
12/14/2013,W1,10.4
12/14/2013,W2,9.9
12/14/2013,W3,9.6
12/14/2013,W4,11.2
12/14/2013,W5,10.7
12/14/2013,W6,11.7
12/14/2013,W7,9.2
12/14/2013,W8,9.3
12/14/2013,W9,7.1
12/15/2013,W1,9.4
12/15/2013,W2,9.7
12/15/2013,W3,10.4
12/15/2013,W4,9.4
12/15/2013,W5,10.4
12/15/2013,W6,11.7
12/15/2013,W7,17.5
12/15/2013,W8,16.9
12/15/2013,W9,18.7
12/16/2013,W1,1.3
12/16/2013,W2,1.4
12/16/2013,W3,1.6
12/16/2013,W4,1.3
12/16/2013,W5,1.4
12/16/2013,W6,1.4
12/16/2013,W7,0.6
12/16/2013,W8,0.6
12/16/2013,W9,0.5
12/17/2013,W1,2.1
12/17/2013,W2,2
12/17/2013,W3,1.8
12/17/2013,W4,2.3
12/17/2013,W5,1.9
12/17/2013,W6,1.7
12/17/2013,W7,2.4
12/17/2013,W8,2.4
12/17/2013,W9,2.5
12/18/2013,W1,0.1
12/18/2013,W2,0.2
12/18/2013,W3,0.2
12/18/2013,W4,0.1
12/18/2013,W5,0.2
12/18/2013,W6,0.3
12/18/2013,W7,0.3
12/18/2013,W8,0.3
12/18/2013,W9,0.3
12/19/2013,W1,0
12/19/2013,W2,0
12/19/2013,W3,0
12/19/2013,W4,0
12/19/2013,W5,0
12/19/2013,W6,0
12/19/2013,W7,0
12/19/2013,W8,0
12/19/2013,W9,0
12/20/2013,W1,0.6
12/20/2013,W2,0.6
12/20/2013,W3,0.6
12/20/2013,W4,0.6
12/20/2013,W5,0.7
12/20/2013,W6,0.8
12/20/2013,W7,0.5
12/20/2013,W8,0.5
12/20/2013,W9,0.5
12/21/2013,W1,9.1
12/21/2013,W2,9.2
12/21/2013,W3,9.5
12/21/2013,W4,9.2
12/21/2013,W5,9.1
12/21/2013,W6,8.6
12/21/2013,W7,7.3
12/21/2013,W8,7.3
12/21/2013,W9,7.4
12/22/2013,W1,6.6
12/22/2013,W2,6.5
12/22/2013,W3,6.6
12/22/2013,W4,6.8
12/22/2013,W5,6.8
12/22/2013,W6,7
12/22/2013,W7,5.4
12/22/2013,W8,5.4
12/22/2013,W9,5.5
12/23/2013,W1,6.3
12/23/2013,W2,6.3
12/23/2013,W3,6.4
12/23/2013,W4,6.4
12/23/2013,W5,6.5
12/23/2013,W6,6.7
12/23/2013,W7,6.7
12/23/2013,W8,6.7
12/23/2013,W9,7.4
12/24/2013,W1,0
12/24/2013,W2,0
12/24/2013,W3,0
12/24/2013,W4,0
12/24/2013,W5,0
12/24/2013,W6,0
12/24/2013,W7,0
12/24/2013,W8,0
12/24/2013,W9,0
12/25/2013,W1,0
12/25/2013,W2,0
12/25/2013,W3,0
12/25/2013,W4,0
12/25/2013,W5,0
12/25/2013,W6,0
12/25/2013,W7,0
12/25/2013,W8,0
12/25/2013,W9,0
12/26/2013,W1,5.7
12/26/2013,W2,5.5
12/26/2013,W3,5.6
12/26/2013,W4,6.3
12/26/2013,W5,6
12/26/2013,W6,6.2
12/26/2013,W7,6.6
12/26/2013,W8,6.7
12/26/2013,W9,6.4
12/27/2013,W1,0.5
12/27/2013,W2,0.6
12/27/2013,W3,0.8
12/27/2013,W4,0.5
12/27/2013,W5,0.8
12/27/2013,W6,1
12/27/2013,W7,0.3
12/27/2013,W8,0.3
12/27/2013,W9,0.3
12/28/2013,W1,0
12/28/2013,W2,0
12/28/2013,W3,0
12/28/2013,W4,0
12/28/2013,W5,0
12/28/2013,W6,0
12/28/2013,W7,0
12/28/2013,W8,0
12/28/2013,W9,0
12/29/2013,W1,18.4
12/29/2013,W2,17.8
12/29/2013,W3,17.7
12/29/2013,W4,20.6
12/29/2013,W5,18.9
12/29/2013,W6,19.1
12/29/2013,W7,18.5
12/29/2013,W8,18.8
12/29/2013,W9,18
12/30/2013,W1,1.3
12/30/2013,W2,1.5
12/30/2013,W3,1.8
12/30/2013,W4,1.2
12/30/2013,W5,1.6
12/30/2013,W6,1.8
12/30/2013,W7,0.6
12/30/2013,W8,0.6
12/30/2013,W9,1.4
12/31/2013,W1,0
12/31/2013,W2,0
12/31/2013,W3,0
12/31/2013,W4,0
12/31/2013,W5,0
12/31/2013,W6,0
12/31/2013,W7,0
12/31/2013,W8,0
12/31/2013,W9,0
1/1/2014,W1,1.5
1/1/2014,W2,1.6
1/1/2014,W3,1.8
1/1/2014,W4,1.4
1/1/2014,W5,1.2
1/1/2014,W6,0.6
1/1/2014,W7,0.5
1/1/2014,W8,0.6
1/1/2014,W9,0.8
1/2/2014,W1,6.6
1/2/2014,W2,6.4
1/2/2014,W3,6
1/2/2014,W4,6.9
1/2/2014,W5,6.9
1/2/2014,W6,7.5
1/2/2014,W7,7.1
1/2/2014,W8,7.7
1/2/2014,W9,7.9
1/3/2014,W1,4
1/3/2014,W2,4.4
1/3/2014,W3,4.9
1/3/2014,W4,3.8
1/3/2014,W5,3.8
1/3/2014,W6,3
1/3/2014,W7,2.4
1/3/2014,W8,2.3
1/3/2014,W9,3
1/4/2014,W1,0
1/4/2014,W2,0
1/4/2014,W3,0
1/4/2014,W4,0
1/4/2014,W5,0
1/4/2014,W6,0
1/4/2014,W7,0
1/4/2014,W8,0
1/4/2014,W9,0
1/5/2014,W1,3
1/5/2014,W2,2.6
1/5/2014,W3,2
1/5/2014,W4,3.4
1/5/2014,W5,2.8
1/5/2014,W6,3
1/5/2014,W7,2.4
1/5/2014,W8,2
1/5/2014,W9,2.4
1/6/2014,W1,27.6
1/6/2014,W2,27.1
1/6/2014,W3,26.5
1/6/2014,W4,28.3
1/6/2014,W5,28.6
1/6/2014,W6,30.4
1/6/2014,W7,31.9
1/6/2014,W8,32.5
1/6/2014,W9,31.7
1/7/2014,W1,0
1/7/2014,W2,0
1/7/2014,W3,0
1/7/2014,W4,0
1/7/2014,W5,0
1/7/2014,W6,0
1/7/2014,W7,0
1/7/2014,W8,0
1/7/2014,W9,0
1/8/2014,W1,0
1/8/2014,W2,0
1/8/2014,W3,0
1/8/2014,W4,0
1/8/2014,W5,0
1/8/2014,W6,0
1/8/2014,W7,0
1/8/2014,W8,0
1/8/2014,W9,0
1/9/2014,W1,0
1/9/2014,W2,0
1/9/2014,W3,0
1/9/2014,W4,0
1/9/2014,W5,0
1/9/2014,W6,0
1/9/2014,W7,0
1/9/2014,W8,0
1/9/2014,W9,0
1/10/2014,W1,0
1/10/2014,W2,0
1/10/2014,W3,0
1/10/2014,W4,0
1/10/2014,W5,0
1/10/2014,W6,0
1/10/2014,W7,0
1/10/2014,W8,0
1/10/2014,W9,0
1/11/2014,W1,39.1
1/11/2014,W2,38.4
1/11/2014,W3,38.7
1/11/2014,W4,40.2
1/11/2014,W5,38.5
1/11/2014,W6,37.2
1/11/2014,W7,38.4
1/11/2014,W8,41.3
1/11/2014,W9,41.1
1/12/2014,W1,0.8
1/12/2014,W2,0.9
1/12/2014,W3,1.2
1/12/2014,W4,0.6
1/12/2014,W5,1.1
1/12/2014,W6,1.3
1/12/2014,W7,0
1/12/2014,W8,0.1
1/12/2014,W9,0.5
1/13/2014,W1,0
1/13/2014,W2,0
1/13/2014,W3,0
1/13/2014,W4,0
1/13/2014,W5,0
1/13/2014,W6,0
1/13/2014,W7,0
1/13/2014,W8,0
1/13/2014,W9,0
1/14/2014,W1,10.1
1/14/2014,W2,10.1
1/14/2014,W3,10
1/14/2014,W4,10.3
1/14/2014,W5,10.2
1/14/2014,W6,10.5
1/14/2014,W7,9.3
1/14/2014,W8,9.6
1/14/2014,W9,9.4
1/15/2014,W1,0.1
1/15/2014,W2,0.1
1/15/2014,W3,0.1
1/15/2014,W4,0.2
1/15/2014,W5,0.2
1/15/2014,W6,0.3
1/15/2014,W7,0.3
1/15/2014,W8,0.3
1/15/2014,W9,0.1
1/16/2014,W1,2.8
1/16/2014,W2,2.8
1/16/2014,W3,2.8
1/16/2014,W4,2.9
1/16/2014,W5,2.7
1/16/2014,W6,2.5
1/16/2014,W7,3.2
1/16/2014,W8,3.2
1/16/2014,W9,2.9
1/17/2014,W1,1.3
1/17/2014,W2,1.4
1/17/2014,W3,1.4
1/17/2014,W4,1.3
1/17/2014,W5,1.5
1/17/2014,W6,1.7
1/17/2014,W7,1.5
1/17/2014,W8,1.4
1/17/2014,W9,1.9
1/18/2014,W1,0
1/18/2014,W2,0
1/18/2014,W3,0
1/18/2014,W4,0
1/18/2014,W5,0
1/18/2014,W6,0
1/18/2014,W7,0.3
1/18/2014,W8,0.3
1/18/2014,W9,0.1
1/19/2014,W1,5.1
1/19/2014,W2,5.2
1/19/2014,W3,5.4
1/19/2014,W4,5
1/19/2014,W5,4.9
1/19/2014,W6,4.7
1/19/2014,W7,6.1
1/19/2014,W8,5.9
1/19/2014,W9,5.1
1/20/2014,W1,1.5
1/20/2014,W2,1.5
1/20/2014,W3,1.6
1/20/2014,W4,1.4
1/20/2014,W5,1.5
1/20/2014,W6,1.7
1/20/2014,W7,0.9
1/20/2014,W8,1
1/20/2014,W9,1.8
1/21/2014,W1,0
1/21/2014,W2,0
1/21/2014,W3,0
1/21/2014,W4,0
1/21/2014,W5,0
1/21/2014,W6,0
1/21/2014,W7,0
1/21/2014,W8,0
1/21/2014,W9,0
1/22/2014,W1,0
1/22/2014,W2,0
1/22/2014,W3,0
1/22/2014,W4,0
1/22/2014,W5,0
1/22/2014,W6,0
1/22/2014,W7,0
1/22/2014,W8,0
1/22/2014,W9,0
1/23/2014,W1,0
1/23/2014,W2,0
1/23/2014,W3,0
1/23/2014,W4,0
1/23/2014,W5,0
1/23/2014,W6,0
1/23/2014,W7,0
1/23/2014,W8,0
1/23/2014,W9,0
1/24/2014,W1,0
1/24/2014,W2,0
1/24/2014,W3,0
1/24/2014,W4,0
1/24/2014,W5,0
1/24/2014,W6,0
1/24/2014,W7,0
1/24/2014,W8,0
1/24/2014,W9,0
1/25/2014,W1,3.1
1/25/2014,W2,2.9
1/25/2014,W3,2.5
1/25/2014,W4,3.2
1/25/2014,W5,3.5
1/25/2014,W6,4
1/25/2014,W7,5.9
1/25/2014,W8,5
1/25/2014,W9,4.8
1/26/2014,W1,2.5
1/26/2014,W2,2.3
1/26/2014,W3,2
1/26/2014,W4,2.6
1/26/2014,W5,2.6
1/26/2014,W6,2.7
1/26/2014,W7,0.6
1/26/2014,W8,0.5
1/26/2014,W9,1
1/27/2014,W1,1.5
1/27/2014,W2,1.7
1/27/2014,W3,1.9
1/27/2014,W4,1.5
1/27/2014,W5,2
1/27/2014,W6,2
1/27/2014,W7,1.8
1/27/2014,W8,1.5
1/27/2014,W9,1.8
1/28/2014,W1,0
1/28/2014,W2,0
1/28/2014,W3,0
1/28/2014,W4,0
1/28/2014,W5,0
1/28/2014,W6,0
1/28/2014,W7,0
1/28/2014,W8,0
1/28/2014,W9,0
1/29/2014,W1,0
1/29/2014,W2,0
1/29/2014,W3,0
1/29/2014,W4,0
1/29/2014,W5,0
1/29/2014,W6,0
1/29/2014,W7,0
1/29/2014,W8,0
1/29/2014,W9,0
1/30/2014,W1,0
1/30/2014,W2,0
1/30/2014,W3,0
1/30/2014,W4,0
1/30/2014,W5,0
1/30/2014,W6,0
1/30/2014,W7,0
1/30/2014,W8,0
1/30/2014,W9,0
1/31/2014,W1,0
1/31/2014,W2,0
1/31/2014,W3,0
1/31/2014,W4,0
1/31/2014,W5,0
1/31/2014,W6,0
1/31/2014,W7,0
1/31/2014,W8,0
1/31/2014,W9,0
2/1/2014,W1,2.5
2/1/2014,W2,2.5
2/1/2014,W3,2.6
2/1/2014,W4,2.7
2/1/2014,W5,2.7
2/1/2014,W6,2.7
2/1/2014,W7,1.6
2/1/2014,W8,2.2
2/1/2014,W9,2.7
2/2/2014,W1,1.6
2/2/2014,W2,1.6
2/2/2014,W3,1.6
2/2/2014,W4,1.8
2/2/2014,W5,1.8
2/2/2014,W6,1.9
2/2/2014,W7,1.6
2/2/2014,W8,1.7
2/2/2014,W9,1.1
2/3/2014,W1,0
2/3/2014,W2,0
2/3/2014,W3,0
2/3/2014,W4,0
2/3/2014,W5,0
2/3/2014,W6,0
2/3/2014,W7,0
2/3/2014,W8,0
2/3/2014,W9,0
2/4/2014,W1,0
2/4/2014,W2,0
2/4/2014,W3,0
2/4/2014,W4,0
2/4/2014,W5,0
2/4/2014,W6,0
2/4/2014,W7,0
2/4/2014,W8,0
2/4/2014,W9,0
2/5/2014,W1,11.8
2/5/2014,W2,11.7
2/5/2014,W3,11.4
2/5/2014,W4,12.2
2/5/2014,W5,13.5
2/5/2014,W6,15.8
2/5/2014,W7,20.2
2/5/2014,W8,19.6
2/5/2014,W9,19.6
2/6/2014,W1,5.7
2/6/2014,W2,5.7
2/6/2014,W3,5.6
2/6/2014,W4,5.9
2/6/2014,W5,5.2
2/6/2014,W6,3.9
2/6/2014,W7,1
2/6/2014,W8,0.9
2/6/2014,W9,0.5
2/7/2014,W1,0.2
2/7/2014,W2,0.1
2/7/2014,W3,0.1
2/7/2014,W4,0.2
2/7/2014,W5,0.1
2/7/2014,W6,0
2/7/2014,W7,0
2/7/2014,W8,0
2/7/2014,W9,0
2/8/2014,W1,0
2/8/2014,W2,0
2/8/2014,W3,0
2/8/2014,W4,0
2/8/2014,W5,0
2/8/2014,W6,0
2/8/2014,W7,0
2/8/2014,W8,0
2/8/2014,W9,0
2/9/2014,W1,2.7
2/9/2014,W2,2.9
2/9/2014,W3,3
2/9/2014,W4,2.6
2/9/2014,W5,2.2
2/9/2014,W6,1.2
2/9/2014,W7,1
2/9/2014,W8,1.1
2/9/2014,W9,1.4
2/10/2014,W1,1.2
2/10/2014,W2,1.4
2/10/2014,W3,1.7
2/10/2014,W4,0.9
2/10/2014,W5,1.2
2/10/2014,W6,1.2
2/10/2014,W7,1.3
2/10/2014,W8,1.3
2/10/2014,W9,1.8
2/11/2014,W1,0
2/11/2014,W2,0
2/11/2014,W3,0
2/11/2014,W4,0
2/11/2014,W5,0
2/11/2014,W6,0
2/11/2014,W7,0
2/11/2014,W8,0
2/11/2014,W9,0
2/12/2014,W1,0
2/12/2014,W2,0
2/12/2014,W3,0
2/12/2014,W4,0
2/12/2014,W5,0
2/12/2014,W6,0
2/12/2014,W7,0
2/12/2014,W8,0
2/12/2014,W9,0
2/13/2014,W1,13
2/13/2014,W2,13.6
2/13/2014,W3,13.9
2/13/2014,W4,12.7
2/13/2014,W5,12
2/13/2014,W6,9.4
2/13/2014,W7,13.3
2/13/2014,W8,12.3
2/13/2014,W9,10.6
2/14/2014,W1,17
2/14/2014,W2,16.7
2/14/2014,W3,15.8
2/14/2014,W4,17.8
2/14/2014,W5,18.8
2/14/2014,W6,21.8
2/14/2014,W7,17.8
2/14/2014,W8,17.6
2/14/2014,W9,18.8
2/15/2014,W1,0
2/15/2014,W2,0
2/15/2014,W3,0
2/15/2014,W4,0
2/15/2014,W5,0.3
2/15/2014,W6,0.9
2/15/2014,W7,0.9
2/15/2014,W8,0.9
2/15/2014,W9,1
2/16/2014,W1,0
2/16/2014,W2,0
2/16/2014,W3,0
2/16/2014,W4,0
2/16/2014,W5,0.3
2/16/2014,W6,0.9
2/16/2014,W7,0.9
2/16/2014,W8,0.9
2/16/2014,W9,1.2
2/17/2014,W1,0
2/17/2014,W2,0
2/17/2014,W3,0
2/17/2014,W4,0
2/17/2014,W5,0
2/17/2014,W6,0
2/17/2014,W7,0
2/17/2014,W8,0
2/17/2014,W9,0
2/18/2014,W1,8.5
2/18/2014,W2,8.2
2/18/2014,W3,8
2/18/2014,W4,8.8
2/18/2014,W5,8.2
2/18/2014,W6,7.6
2/18/2014,W7,7.8
2/18/2014,W8,8.3
2/18/2014,W9,9.5
2/19/2014,W1,4.7
2/19/2014,W2,4.9
2/19/2014,W3,5.2
2/19/2014,W4,4.7
2/19/2014,W5,6.2
2/19/2014,W6,7.9
2/19/2014,W7,4.8
2/19/2014,W8,4.7
2/19/2014,W9,4.6
2/20/2014,W1,0.7
2/20/2014,W2,0.7
2/20/2014,W3,0.8
2/20/2014,W4,0.7
2/20/2014,W5,1
2/20/2014,W6,1.4
2/20/2014,W7,2.3
2/20/2014,W8,2
2/20/2014,W9,1.9
2/21/2014,W1,10
2/21/2014,W2,9.7
2/21/2014,W3,9.5
2/21/2014,W4,10.5
2/21/2014,W5,9.7
2/21/2014,W6,9
2/21/2014,W7,11.6
2/21/2014,W8,11.8
2/21/2014,W9,11.8
2/22/2014,W1,0
2/22/2014,W2,0
2/22/2014,W3,0
2/22/2014,W4,0
2/22/2014,W5,0
2/22/2014,W6,0
2/22/2014,W7,2.5
2/22/2014,W8,2.1
2/22/2014,W9,2.3
2/23/2014,W1,0
2/23/2014,W2,0
2/23/2014,W3,0
2/23/2014,W4,0
2/23/2014,W5,0
2/23/2014,W6,0
2/23/2014,W7,0
2/23/2014,W8,0
2/23/2014,W9,0
2/24/2014,W1,0.2
2/24/2014,W2,0.2
2/24/2014,W3,0.3
2/24/2014,W4,0.3
2/24/2014,W5,0.3
2/24/2014,W6,0.3
2/24/2014,W7,0.9
2/24/2014,W8,0.8
2/24/2014,W9,0.6
2/25/2014,W1,0.3
2/25/2014,W2,0.3
2/25/2014,W3,0.3
2/25/2014,W4,0.4
2/25/2014,W5,0.4
2/25/2014,W6,0.3
2/25/2014,W7,1.7
2/25/2014,W8,1.7
2/25/2014,W9,1
2/26/2014,W1,0.3
2/26/2014,W2,0.3
2/26/2014,W3,0.3
2/26/2014,W4,0.4
2/26/2014,W5,0.4
2/26/2014,W6,0.3
2/26/2014,W7,0.9
2/26/2014,W8,0.8
2/26/2014,W9,1.1
2/27/2014,W1,0.4
2/27/2014,W2,0.4
2/27/2014,W3,0.5
2/27/2014,W4,0.5
2/27/2014,W5,0.6
2/27/2014,W6,0.5
2/27/2014,W7,0.9
2/27/2014,W8,0.9
2/27/2014,W9,0.9
2/28/2014,W1,0
2/28/2014,W2,0
2/28/2014,W3,0
2/28/2014,W4,0
2/28/2014,W5,0
2/28/2014,W6,0
2/28/2014,W7,0
2/28/2014,W8,0
2/28/2014,W9,0
3/1/2014,W1,0
3/1/2014,W2,0
3/1/2014,W3,0
3/1/2014,W4,0
3/1/2014,W5,0
3/1/2014,W6,0
3/1/2014,W7,0
3/1/2014,W8,0
3/1/2014,W9,0
3/2/2014,W1,0
3/2/2014,W2,0
3/2/2014,W3,0
3/2/2014,W4,0
3/2/2014,W5,0
3/2/2014,W6,0
3/2/2014,W7,0
3/2/2014,W8,0
3/2/2014,W9,0
3/3/2014,W1,0
3/3/2014,W2,0
3/3/2014,W3,0
3/3/2014,W4,0
3/3/2014,W5,0
3/3/2014,W6,0
3/3/2014,W7,0
3/3/2014,W8,0
3/3/2014,W9,0
3/4/2014,W1,0
3/4/2014,W2,0
3/4/2014,W3,0
3/4/2014,W4,0
3/4/2014,W5,0
3/4/2014,W6,0
3/4/2014,W7,0
3/4/2014,W8,0
3/4/2014,W9,0
3/5/2014,W1,0
3/5/2014,W2,0
3/5/2014,W3,0
3/5/2014,W4,0
3/5/2014,W5,0
3/5/2014,W6,0
3/5/2014,W7,0
3/5/2014,W8,0
3/5/2014,W9,0
3/6/2014,W1,0
3/6/2014,W2,0
3/6/2014,W3,0
3/6/2014,W4,0
3/6/2014,W5,0
3/6/2014,W6,0
3/6/2014,W7,0
3/6/2014,W8,0
3/6/2014,W9,0
3/7/2014,W1,0
3/7/2014,W2,0
3/7/2014,W3,0
3/7/2014,W4,0
3/7/2014,W5,0
3/7/2014,W6,0
3/7/2014,W7,0
3/7/2014,W8,0
3/7/2014,W9,0
3/8/2014,W1,0
3/8/2014,W2,0
3/8/2014,W3,0
3/8/2014,W4,0
3/8/2014,W5,0
3/8/2014,W6,0
3/8/2014,W7,0
3/8/2014,W8,0
3/8/2014,W9,0
3/9/2014,W1,0
3/9/2014,W2,0
3/9/2014,W3,0
3/9/2014,W4,0
3/9/2014,W5,0
3/9/2014,W6,0
3/9/2014,W7,0
3/9/2014,W8,0
3/9/2014,W9,0
3/10/2014,W1,4.8
3/10/2014,W2,4.6
3/10/2014,W3,4.4
3/10/2014,W4,5.1
3/10/2014,W5,4.2
3/10/2014,W6,3
3/10/2014,W7,3.9
3/10/2014,W8,3.9
3/10/2014,W9,4.9
3/11/2014,W1,0.2
3/11/2014,W2,0.3
3/11/2014,W3,0.4
3/11/2014,W4,0.2
3/11/2014,W5,1
3/11/2014,W6,2.1
3/11/2014,W7,1.4
3/11/2014,W8,1.3
3/11/2014,W9,1.4
3/12/2014,W1,31.9
3/12/2014,W2,32.1
3/12/2014,W3,32
3/12/2014,W4,32.8
3/12/2014,W5,31.4
3/12/2014,W6,27.2
3/12/2014,W7,27.8
3/12/2014,W8,27.9
3/12/2014,W9,28.3
3/13/2014,W1,3.6
3/13/2014,W2,3.4
3/13/2014,W3,3.2
3/13/2014,W4,3.8
3/13/2014,W5,6.5
3/13/2014,W6,11.2
3/13/2014,W7,5.6
3/13/2014,W8,5.4
3/13/2014,W9,7
3/14/2014,W1,0.5
3/14/2014,W2,0.4
3/14/2014,W3,0.2
3/14/2014,W4,0.6
3/14/2014,W5,0.3
3/14/2014,W6,0
3/14/2014,W7,0
3/14/2014,W8,0
3/14/2014,W9,0
3/15/2014,W1,1.8
3/15/2014,W2,1.9
3/15/2014,W3,2.1
3/15/2014,W4,1.7
3/15/2014,W5,1.8
3/15/2014,W6,1.5
3/15/2014,W7,2.8
3/15/2014,W8,3.1
3/15/2014,W9,1.7
3/16/2014,W1,0.2
3/16/2014,W2,0.3
3/16/2014,W3,0.4
3/16/2014,W4,0.2
3/16/2014,W5,0.4
3/16/2014,W6,0.6
3/16/2014,W7,1.4
3/16/2014,W8,1.3
3/16/2014,W9,1.6
3/17/2014,W1,0
3/17/2014,W2,0
3/17/2014,W3,0
3/17/2014,W4,0
3/17/2014,W5,0
3/17/2014,W6,0
3/17/2014,W7,0
3/17/2014,W8,0
3/17/2014,W9,0
3/18/2014,W1,0
3/18/2014,W2,0
3/18/2014,W3,0
3/18/2014,W4,0
3/18/2014,W5,0
3/18/2014,W6,0
3/18/2014,W7,0
3/18/2014,W8,0
3/18/2014,W9,0
3/19/2014,W1,17.9
3/19/2014,W2,16.6
3/19/2014,W3,15.7
3/19/2014,W4,20.3
3/19/2014,W5,17.2
3/19/2014,W6,14.8
3/19/2014,W7,19.5
3/19/2014,W8,19.7
3/19/2014,W9,23.1
3/20/2014,W1,9.1
3/20/2014,W2,9.1
3/20/2014,W3,9.8
3/20/2014,W4,10
